==4588== NVPROF is profiling process 4588, command: ./bfs32 ../../data/ship_003.mtx
==4588== Warning: Profiling results might be incorrect with current version of nvcc compiler used to compile cuda app. Compile with nvcc compiler 9.0 or later version to get correct profiling results. Ignore this warning if code is already compiled with the recommended nvcc version 
==4588== Some kernel(s) will be replayed on device 0 in order to collect all events/metrics.
==4588== Profiling application: ./bfs32 ../../data/ship_003.mtx
==4588== Profiling result:
==4588== Metric result:
"Device","Kernel","Invocations","Metric Name","Metric Description","Min","Max","Avg"
"GeForce GTX 1080 (0)","void bmv32_sparse_bin_masked_v4<int, unsigned int>(unsigned int const *, unsigned int const *, unsigned int*, int const *, int const *, int, unsigned int const *)",59,"stall_texture","Issue Stall Reasons (Texture)",6.695335%,7.513681%,7.077789%
"GeForce GTX 1080 (0)","void bmv32_sparse_bin_masked_v4<int, unsigned int>(unsigned int const *, unsigned int const *, unsigned int*, int const *, int const *, int, unsigned int const *)",59,"stall_sync","Issue Stall Reasons (Synchronization)",0.000000%,0.000000%,0.000000%
"GeForce GTX 1080 (0)","void bmv32_sparse_bin_masked_v4<int, unsigned int>(unsigned int const *, unsigned int const *, unsigned int*, int const *, int const *, int, unsigned int const *)",59,"stall_other","Issue Stall Reasons (Other)",9.600759%,10.966313%,10.198979%
"GeForce GTX 1080 (0)","void bmv32_sparse_bin_masked_v4<int, unsigned int>(unsigned int const *, unsigned int const *, unsigned int*, int const *, int const *, int, unsigned int const *)",59,"stall_constant_memory_dependency","Issue Stall Reasons (Immediate constant)",0.545530%,0.839266%,0.581650%
"GeForce GTX 1080 (0)","void bmv32_sparse_bin_masked_v4<int, unsigned int>(unsigned int const *, unsigned int const *, unsigned int*, int const *, int const *, int, unsigned int const *)",59,"stall_pipe_busy","Issue Stall Reasons (Pipe Busy)",0.436052%,0.468434%,0.451764%
"GeForce GTX 1080 (0)","void bmv32_sparse_bin_masked_v4<int, unsigned int>(unsigned int const *, unsigned int const *, unsigned int*, int const *, int const *, int, unsigned int const *)",59,"shared_efficiency","Shared Memory Efficiency",0.000000%,0.000000%,0.000000%
"GeForce GTX 1080 (0)","void bmv32_sparse_bin_masked_v4<int, unsigned int>(unsigned int const *, unsigned int const *, unsigned int*, int const *, int const *, int, unsigned int const *)",59,"inst_fp_32","FP Instructions(Single)",0,0,0
"GeForce GTX 1080 (0)","void bmv32_sparse_bin_masked_v4<int, unsigned int>(unsigned int const *, unsigned int const *, unsigned int*, int const *, int const *, int, unsigned int const *)",59,"inst_fp_64","FP Instructions(Double)",0,0,0
"GeForce GTX 1080 (0)","void bmv32_sparse_bin_masked_v4<int, unsigned int>(unsigned int const *, unsigned int const *, unsigned int*, int const *, int const *, int, unsigned int const *)",59,"inst_integer","Integer Instructions",39384960,39384960,39384960
"GeForce GTX 1080 (0)","void bmv32_sparse_bin_masked_v4<int, unsigned int>(unsigned int const *, unsigned int const *, unsigned int*, int const *, int const *, int, unsigned int const *)",59,"inst_bit_convert","Bit-Convert Instructions",0,0,0
"GeForce GTX 1080 (0)","void bmv32_sparse_bin_masked_v4<int, unsigned int>(unsigned int const *, unsigned int const *, unsigned int*, int const *, int const *, int, unsigned int const *)",59,"inst_control","Control-Flow Instructions",1674496,1674496,1674496
"GeForce GTX 1080 (0)","void bmv32_sparse_bin_masked_v4<int, unsigned int>(unsigned int const *, unsigned int const *, unsigned int*, int const *, int const *, int, unsigned int const *)",59,"inst_compute_ld_st","Load/Store Instructions",9374400,9374400,9374400
"GeForce GTX 1080 (0)","void bmv32_sparse_bin_masked_v4<int, unsigned int>(unsigned int const *, unsigned int const *, unsigned int*, int const *, int const *, int, unsigned int const *)",59,"inst_misc","Misc Instructions",3874912,3874912,3874912
"GeForce GTX 1080 (0)","void bmv32_sparse_bin_masked_v4<int, unsigned int>(unsigned int const *, unsigned int const *, unsigned int*, int const *, int const *, int, unsigned int const *)",59,"inst_inter_thread_communication","Inter-Thread Instructions",121728,121728,121728
"GeForce GTX 1080 (0)","void bmv32_sparse_bin_masked_v4<int, unsigned int>(unsigned int const *, unsigned int const *, unsigned int*, int const *, int const *, int, unsigned int const *)",59,"issue_slots","Issue Slots",1445649,1446050,1445700
"GeForce GTX 1080 (0)","void bmv32_sparse_bin_masked_v4<int, unsigned int>(unsigned int const *, unsigned int const *, unsigned int*, int const *, int const *, int, unsigned int const *)",59,"cf_issued","Issued Control-Flow Instructions",80895,80895,80895
"GeForce GTX 1080 (0)","void bmv32_sparse_bin_masked_v4<int, unsigned int>(unsigned int const *, unsigned int const *, unsigned int*, int const *, int const *, int, unsigned int const *)",59,"cf_executed","Executed Control-Flow Instructions",80895,80895,80895
"GeForce GTX 1080 (0)","void bmv32_sparse_bin_masked_v4<int, unsigned int>(unsigned int const *, unsigned int const *, unsigned int*, int const *, int const *, int, unsigned int const *)",59,"ldst_issued","Issued Load/Store Instructions",1191412,1191412,1191412
"GeForce GTX 1080 (0)","void bmv32_sparse_bin_masked_v4<int, unsigned int>(unsigned int const *, unsigned int const *, unsigned int*, int const *, int const *, int, unsigned int const *)",59,"ldst_executed","Executed Load/Store Instructions",312562,312562,312562
"GeForce GTX 1080 (0)","void bmv32_sparse_bin_masked_v4<int, unsigned int>(unsigned int const *, unsigned int const *, unsigned int*, int const *, int const *, int, unsigned int const *)",59,"atomic_transactions","Atomic Transactions",0,0,0
"GeForce GTX 1080 (0)","void bmv32_sparse_bin_masked_v4<int, unsigned int>(unsigned int const *, unsigned int const *, unsigned int*, int const *, int const *, int, unsigned int const *)",59,"atomic_transactions_per_request","Atomic Transactions Per Request",0.000000,0.000000,0.000000
"GeForce GTX 1080 (0)","void bmv32_sparse_bin_masked_v4<int, unsigned int>(unsigned int const *, unsigned int const *, unsigned int*, int const *, int const *, int, unsigned int const *)",59,"l2_atomic_throughput","L2 Throughput (Atomic requests)",0.000000B/s,0.000000B/s,0.000000B/s
